constituency,reform_vote_share,is_scotland,leave_vote_share,degree_pct,median_age,median_weekly_wage,claimant_rate,foreign_born_pct,population_density,ethnic_minority_pct,deprivation_score
Ely and East Cambridgeshire,12.303080066451528,0,49.1572147,37.029541753896254,43.0,793.7,2.2,12.7371642,153.6319207697487,6.3772293000000975,11.201967061446286
Enfield North,11.83206106870229,0,46.85259926,33.80749609150004,36.0,840.0,7.399999999999999,35.0627365,3140.082563960937,47.5909715,27.292471688292377
Epsom and Ewell,10.628152223750574,0,46.74776503,44.566461293044654,42.0,924.6,2.1,20.0193809,1903.68635170704,18.108236,8.747110057915418
Erewash,21.304004092452217,0,63.16756527,24.457483231299875,42.0,727.9,3.8,5.5887045,1610.4206902104988,4.818457700000001,20.71555837955198
Erith and Thamesmead,14.720523044156616,0,49.52986574,37.03746609130489,35.0,751.7,6.4,39.5371366,4742.734120688995,53.84410230000001,25.23624314954194
Esher and Walton,8.865998515219005,0,40.8286877,51.58228635402413,42.0,962.9,2.4,19.8266821,2218.042995834865,13.831192800000004,8.012390848756592
Exeter,12.225401169299664,0,44.66589428,34.21456766810379,33.0,656.7,2.2,16.3572356,3127.7187268322023,10.583607699999998,16.70705437677401
Exmouth and Exeter East,13.806610024164003,0,50.47546909,35.12598310515584,43.0,779.9,2.0,7.4197433,432.3127501755647,3.853853500000004,13.359584307328983
Falkirk,7.917888563049853,1,42.52634978,25.995942800960787,43.0,711.1,3.0,6.0330978,483.13145014963885,3.8518653000000014,20.49083586936035
Fareham and Waterlooville,18.12341639566666,0,59.247706060000006,29.538282978491893,46.0,800.8,2.5,6.5515948,1023.2560755317307,4.246480600000002,12.823758211943735
Farnham and Bordon,11.726869753843252,0,43.70534956,42.85274562915538,44.0,924.2,2.1,12.646295600000002,620.2815202251497,6.602881999999999,8.749443624699278
Faversham and Mid Kent,21.213031720822425,0,57.50294479,29.03977450673348,42.0,762.3,2.9000000000000004,8.662365099999999,273.0108970178332,6.311395200000003,19.50981056827534
Feltham and Heston,13.1920693290817,0,60.38028522,32.691718085310235,35.0,728.0,5.800000000000001,50.3814255,5011.021132236841,62.642413600000005,23.71575443527838
Filton and Bradley Stoke,13.538626481624874,0,49.11968639,37.46013470727074,35.0,839.0,1.7000000000000002,16.8503369,2586.873260955942,14.764956900000003,10.149454465130392
Finchley and Golders Green,5.270952950962689,0,31.27079527,53.00670376549809,38.0,988.1,5.2,44.9869713,6207.6728702631535,39.4919833,14.968000673246337
Folkestone and Hythe,24.7074873976784,0,63.49928337,26.69768775579364,46.0,743.7,4.5,11.1232314,386.9097135188104,8.059194400000003,25.6652901144641
Forest of Dean,17.038531118088624,0,57.98993613,29.31065889455605,48.0,836.4,2.7,5.1301888,152.40540493876787,2.519694800000005,17.78275640070961
Frome and East Somerset,13.787567428718212,0,52.614799950000005,32.67300370104109,45.0,716.9,2.5,6.621133799999999,197.656529181739,3.1775573,14.703952720820585
Fylde,17.295663052543787,0,56.44144544,34.62594748983852,51.0,819.4,2.7,5.714915199999999,532.8831378242452,3.690425200000002,15.051028528989962
Gainsborough,21.24022705365749,0,61.8176173,29.312284338384924,48.0,732.1,2.9000000000000004,4.922552,85.69752594124171,3.0393325000000027,20.50873368037045
Gateshead Central and Whickham,21.38647835492453,0,54.56570502,29.906994047619044,39.0,658.3,4.6,10.1318403,2417.627112249064,8.8628233,30.475441592356688
Gedling,16.85275645498953,0,56.66729863,31.546049066011488,43.0,751.7,3.4000000000000004,8.1130112,1613.3761165768187,11.3861895,15.378841121495327
Gillingham and Rainham,21.37092853670394,0,63.68785769,25.24551014937739,39.0,754.7,4.0,13.7245739,2550.4587499555687,15.850690600000094,23.00294566339952
Glasgow East,6.689236845817463,1,38.14724052,30.57038864011877,35.0,767.2,5.800000000000001,20.8123002,3641.357677198495,19.815034200000003,35.545860763545264
Glasgow North,4.76409798785227,1,43.29332171,41.72401568234901,30.0,780.7,5.0,26.851618700000003,4174.527651127906,24.1840214,27.553552280609704
Glasgow North East,6.664515561291837,1,39.33825871,24.094142306062835,35.0,662.7,5.5,17.548229,2846.8829604484763,16.656713199999995,40.63856650064179
Glasgow South,4.096465147010242,1,23.9718109,40.87505486844484,37.0,840.0,4.2,13.6712036,3508.626261914499,15.303930100000096,26.55826851562336
Glasgow South West,6.268748773444728,1,32.10840348,30.73805057969008,37.0,701.8,5.1,18.0976359,3353.56137860989,24.1990743,31.902136328631386
Glasgow West,5.257881810435567,1,24.64393541,42.6345928130224,36.0,781.3,4.4,18.147998,5440.561840524401,16.293498799999995,26.02080748542648
Glastonbury and Somerton,16.116032072541035,0,53.06653522,32.208014969593016,49.0,715.6,2.4,6.9744659,135.4308385950664,2.7444477000000966,16.09566406401866
Glenrothes and Mid Fife,9.762306649326211,1,47.33449573,19.044067619197158,44.0,739.2,4.3,4.8937048,538.6289248838478,2.842650499999999,27.51459586276424
Gloucester,15.99185853103388,0,58.96904587,26.906332031500096,38.0,695.6,3.8,15.1909879,3390.335299327958,15.807241299999998,23.741172904244124
Godalming and Ash,8.803203159280386,0,46.34255025,44.16983685245232,44.0,956.6,1.9,12.156498700000002,296.0972897377976,6.190885099999999,9.16510927679544
Goole and Pocklington,18.2019219170922,0,59.988505800000006,32.183359336795284,46.0,775.7,2.1,7.058283600000001,146.82382638229018,2.9224283000000018,11.665246162603353
Gordon and Buchan,8.88752052545156,1,45.34050556,32.11457321212283,45.0,902.6,1.7000000000000002,5.9639186,44.69989055949542,2.521003700000002,10.552407024035976
Gorton and Denton,14.064551422319475,0,53.41123195,27.51180429687951,35.0,664.7,8.0,28.8945893,5245.4102669121385,43.4429653,39.60270924882793
Gosport,18.02967680737177,0,61.86241625,26.37584989128932,45.0,734.4,3.3000000000000003,7.1326668,2501.098845286029,4.435284700000097,18.55886677025841
Gower,18.060937136081645,0,48.32216729,37.44925363812379,46.0,772.7,2.1,5.2095846,287.4059414238501,4.282054600000096,16.158210157199782
Grantham and Bourne,20.364227642276425,0,62.25138107,28.27133586987305,45.0,664.8,3.1,9.6950639,135.48606798905377,4.4043296000000005,15.181979804889655
Gravesham,20.609733530717985,0,65.37720795,26.69536627480663,38.0,859.0,4.4,19.240461,1054.5303827236785,23.39432380000001,21.76374323679855
Great Grimsby and Cleethorpes,28.76375651983943,0,69.82250768,19.560980137367736,40.0,655.6,5.2,7.3621005,2674.72864690699,3.903786200000003,38.60899572244632
Great Yarmouth,35.302346127417294,0,71.50494733000001,18.243692501118243,46.0,699.2,5.1,9.772365,550.4599661573243,5.402506400000096,33.29233555810582
Greenwich and Woolwich,7.7366043212622015,0,23.89116093,55.381356376563865,34.0,1003.6,5.2,41.1897495,7135.576509177968,44.692052800000006,23.912469321325407
Guildford,9.10050938004721,0,40.98190305,46.11691712472575,37.0,871.9,2.0,22.0611506,846.2350314374132,15.497955500000003,8.94335878458792
Hackney North and Stoke Newington,3.132400693376303,0,20.89563021,48.76491812378573,32.0,941.1,7.6,35.975464900000006,13015.318901172344,44.8356828,30.86124528374677
Hackney South and Shoreditch,3.8392364691494207,0,21.78030865,54.528146220727294,32.0,974.7,6.9,42.6568344,14617.0252116551,49.5499687,34.02653452934341
Halesowen,21.99180880294468,0,66.71822245999999,24.931972789115648,40.0,710.4,4.6,8.139768499999999,3153.3265087775926,17.613558400000095,24.89282335767812
Halifax,19.423583826528077,0,60.11289896,26.302922024495167,39.0,695.9,5.7,12.3204184,1810.750302533143,22.1369583,31.68678643268184
Hamble Valley,15.213687874972225,0,51.01257983000001,35.49960262986778,42.0,877.4,1.9,7.496754699999999,1075.0970874643576,5.073785200000003,8.636346490120266
Hamilton and Clyde Valley,7.83908373728733,1,36.15290081,26.376107177222373,43.0,794.4,3.3000000000000003,5.3169948,385.96268196066166,3.898834699999998,23.98970225765028
Hammersmith and Chiswick,6.364485778231677,0,29.9429624,58.40365465557951,36.0,962.4,4.9,45.2060601,8986.556185954605,36.6515058,21.909279050145567
Hampstead and Highgate,6.055612770339856,0,21.43733488,64.69224456298728,37.0,1167.3,4.3,44.8434225,7711.547814731392,34.5009479,15.610709807926728
"Harborough, Oadby and Wigston",12.566982892073195,0,52.20538007,35.339294728492106,42.0,829.2,2.6,14.346257499999998,653.6481909077722,24.703151700000003,11.124483974580029
Harlow,21.82115921304518,0,66.37172659000001,25.490285246535315,38.0,776.0,4.1000000000000005,16.651418,758.1094330621319,15.558715199999996,18.98029161612251
Harpenden and Berkhamsted,7.8125,0,39.62610208,51.79045712379045,44.0,1136.5,1.7999999999999998,11.0751441,389.78938546292096,8.259333999999996,6.600332395873779
Harrogate and Knaresborough,10.907728948985865,0,47.53185772,40.88695693484406,45.0,759.9,1.7999999999999998,10.1627152,791.8642060334436,5.151052200000095,10.494026788959236
Harrow East,4.579609435502438,0,49.02323956,40.68647317392524,38.0,842.8,4.8,53.4664096,4871.847442340666,63.5135417,16.323886740910265
Harrow West,5.833204394244159,0,43.31145972,45.23215228941618,35.0,875.8,5.4,53.7636201,7309.344145589771,65.7623965,16.410599463498443
Hartlepool,24.54450733575512,0,69.56832972,24.805184371903703,41.0,666.6,4.6,3.9686978,997.20743639312,3.541284,34.5539677762226
Harwich and North Essex,20.41088191828154,0,59.06924222999999,27.816367460744505,46.0,777.2,3.0,7.2859964,290.2559834954404,6.061898399999999,18.08441105150024
Hastings and Rye,16.09262883235486,0,55.76625443,28.643714196798022,45.0,695.8,4.9,10.7862789,717.3545929836932,7.890895500000095,32.98822358380009
Havant,23.60735789124354,0,61.74177201,26.70092155885323,45.0,737.5,4.0,6.5550763,1374.7598037404282,4.230156600000001,23.868802876594508
Hayes and Harlington,10.73730914785332,0,57.85698775,32.10521454448424,33.0,711.8,6.1,48.4027742,3134.0473498252936,67.9577855,24.471897395550734
Hazel Grove,15.120222618374711,0,52.31963833,33.421391752577314,44.0,759.7,2.6,5.3914461000000005,1575.1369675326468,5.580685200000001,21.776398668560443
Hemel Hempstead,17.43221184365648,0,55.84424698,32.96631019950793,38.0,795.7,3.9,16.7354695,1883.9674680142537,16.6160042,16.063034981542646
Hendon,7.3637773899554,0,41.584473640000006,45.72054255339675,35.0,800.4,5.800000000000001,49.6386036,6097.553276033499,50.3289283,19.27485430213381
Henley and Thame,9.806798728295426,0,42.297104880000006,44.70965762356491,46.0,950.0,1.9,11.4811288,180.21379372545528,5.880006000000004,8.665105650097814
Hereford and South Herefordshire,18.42139910471342,0,61.06824146,30.846286270302635,45.0,704.7,3.1,10.3308035,132.6250626025273,3.730306800000005,19.315908773678963
Herne Bay and Sandwich,21.71339627665021,0,61.26906477,27.02214515371554,49.0,723.7,3.6,6.369883700000001,413.2889660280969,4.668338800000004,20.32026262253189
Hertford and Stortford,15.414097650391602,0,48.74086497,40.06721346149327,41.0,958.4,2.0,12.741977900000002,919.739232071588,9.104931299999995,7.791214890623967
Hertsmere,13.714666611119211,0,51.0866333,39.24798926035398,42.0,884.2,3.5000000000000004,22.2647132,900.6894033608824,22.041147700000096,13.586221261979944
Heywood and Middleton North,24.204147589550228,0,61.664496410000005,26.356815128393624,38.0,661.1,5.2,12.6022016,1477.947695895004,17.995830499999997,33.097645556384
High Peak,14.14258423769459,0,50.54802765,35.582870737509914,46.0,738.3,2.5,4.1614722,170.21562530746473,2.552362600000002,15.62222436492349
Hinckley and Bosworth,18.44599259398732,0,60.45798708,29.376417928751,44.0,715.1,2.5,6.1251339,349.08057172387856,5.028284699999997,14.256850571311976
Hitchin,12.873738335555132,0,46.97885194,40.490960989533775,40.0,966.8,2.3,10.3056019,462.63902181100303,11.950239299999998,9.305815807560135
Holborn and St Pancras,6.1421687995440655,0,27.68938428,51.00142590764506,31.0,886.1,5.4,44.8321545,12048.703516623638,45.19148750000001,23.81610479177873
Honiton and Sidmouth,12.41535879972362,0,55.57828483,32.37203335471456,53.0,735.9,2.2,6.256832900000001,144.45248381726717,2.586501799999996,12.65322324824059
Hornchurch and Upminster,28.38779817100467,0,69.10029971,29.31124309680108,40.0,910.3,4.0,16.2729988,1964.1393746796944,20.0959384,16.92753608890765
Hornsey and Friern Barnet,4.089058838041199,0,17.44694269,60.19058203185037,38.0,977.5,5.1,36.2282119,7296.483389188306,30.2561097,18.807216359447004
Horsham,11.020018378709526,0,49.40733081,37.22750470687144,43.0,879.9,1.9,11.6039543,349.3142922984105,7.613419200000004,9.89052304771698
Houghton and Sunderland South,29.146682653876898,0,63.6795812,23.06210939392471,42.0,641.9,3.9,2.683023,1534.9679658129774,2.5148072999999997,30.620697717336
Hove and Portslade,8.78075092951126,0,32.12448158,46.51737469997754,40.0,766.3,4.1000000000000005,19.8176254,4318.164844567299,14.310209799999996,18.01142584205921
Huddersfield,15.42636623926304,0,52.60445024,30.10339238808473,37.0,646.5,6.3,20.210577,2422.6798276714644,38.2266652,30.119152198973552
Huntingdon,15.447732513451191,0,51.64821084,35.000732468644706,42.0,758.4,2.1,14.3779332,193.51221285903463,8.8039156,12.0402786071821
Hyndburn,20.73184142519382,0,65.78573973,25.51008169303144,39.0,703.4,5.5,9.0514548,1088.9803745212805,17.617838799999998,33.55412111831286
Ilford North,7.722658249445487,0,51.593239,41.816889303865295,36.0,812.7,5.6000000000000005,44.6147866,4559.335554695084,67.09184610000001,17.019590893416808
Ilford South,5.657031819285888,0,46.30322791,37.57727975270479,32.0,834.6,7.7,49.9902475,9084.055400646545,78.01854809999999,21.965556023915635
Inverclyde and Renfrewshire West,6.1363073110285,1,34.61553853,27.194530797196904,46.0,747.3,3.1,3.6164166,433.3853774266399,2.780897700000096,26.167304125205288
"Inverness, Skye and West Ross-shire",6.105377060096554,1,40.58346547,32.346166502138864,45.0,736.3,2.7,9.2592582,10.88831814676828,3.356286399999997,17.805967670017136
Ipswich,15.944725556488391,0,56.73647815,27.36222183588317,38.0,685.0,4.6,19.1610636,3563.8707131357896,16.555478199999996,26.45675610531896
Isle of Wight East,20.846293796584305,0,62.83406218,26.270591773315065,54.0,614.0,5.3,6.138291499999999,571.8649570927756,2.7677551999999994,24.335993820278844
Isle of Wight West,17.013706620005834,0,61.02541762,28.559709363647016,49.0,704.8,3.6,6.122857600000001,267.1202406711779,3.262520999999996,22.23780749185668
Islington North,3.4893686487368893,0,23.0289778,57.5643194932535,33.0,958.2,6.2,38.1443123,15040.898167499729,38.1301428,28.313677621565
Islington South and Finsbury,7.924404734059971,0,25.61062404,56.22049150558895,32.0,1079.7,5.7,41.6181227,15041.16457456968,37.6114886,26.86185057048745
Jarrow and Gateshead East,26.93313003702897,0,64.94991768,23.60481965458272,41.0,687.4,4.7,4.413578599999999,2209.3386791911366,4.190844800000004,34.58099765446118
Keighley and Ilkley,10.353786861819598,0,52.44276042,31.96006555654252,42.0,721.0,4.4,10.1353404,616.6315103986332,19.834207700000096,25.714437974123182
Kenilworth and Southam,12.978244561140285,0,46.34836498,43.52835629605896,45.0,929.0,1.7999999999999998,8.759513199999999,150.91853248498043,7.0172966999999975,9.822602516770308
Kensington and Bayswater,5.998854633960103,0,28.92602351,60.55535684687121,37.0,1020.5,3.9,55.726654200000006,11499.393811917109,38.6169647,20.6727869370036
Kettering,16.858115506360615,0,60.72960395,28.32507321468799,40.0,765.2,3.3000000000000003,13.9139544,444.206770158169,9.800269400000094,18.80350099522836
Kilmarnock and Loudoun,8.173642826875088,1,39.44125905,24.823684706769757,45.0,738.7,3.7,3.383951,138.5371566215997,2.3509965999999998,24.440473945505776
Kingston and Surbiton,9.448523606505606,0,39.2520948,49.42996306802976,37.0,952.7,3.4000000000000004,32.0780442,4566.295597193709,29.4830504,12.488846439633653
Kingston upon Hull East,30.611081298631607,0,70.94514801,18.606186575375965,38.0,624.6,5.9,6.6332271,2764.4958328253806,3.881686799999995,39.93822777191727
Kingston upon Hull North and Cottingham,20.406508318509992,0,59.81034747,26.747996114971237,36.0,683.4,5.5,16.041298799999996,3264.146586644701,10.493415699999996,35.236743821451554
Kingston upon Hull West and Haltemprice,23.301377756823303,0,65.91712443,25.582287754223987,40.0,677.4,4.9,11.819192,2497.238529935934,7.774096100000005,31.50524277717935
Kingswinford and South Staffordshire,21.97432492253209,0,63.54120508,30.321406101495253,48.0,767.1,2.7,3.156835,488.5449428224326,5.7466817999999975,11.57819904868434
Knowsley,16.43409992509779,0,51.89429304,22.601844939746183,38.0,730.1,5.0,5.1817504,1934.3599204517584,4.140949500000001,47.98310505642051
Lancaster and Wyre,15.964471726190476,0,51.5673005,34.301248293348934,39.0,709.2,2.3,10.5598619,224.54542248548037,8.7036432,18.851298337743128
Leeds Central and Headingley,7.592973571767684,0,42.75769756,39.09142664361321,24.0,671.5,3.5000000000000004,23.296028000000003,5673.541918402887,28.946688499999997,25.623693976589298
Leeds East,18.647811516197827,0,57.83540203,26.08641130870953,37.0,693.8,6.7,17.8364296,2038.4371341723615,26.017942800000004,37.08440159606295
Leeds North East,7.585183873181748,0,35.73627803,48.153442316188894,39.0,766.9,4.6,20.7186758,2493.6553956432363,36.2601544,22.540361123451746
Leeds North West,11.923177371074994,0,42.76358034,43.11532184228335,43.0,853.9,2.2,6.982886799999999,1112.3886168498536,8.300262400000003,13.351508750355706
Leeds South West and Morley,20.361113183615608,0,59.36506824,28.24542242210087,40.0,756.7,3.2,7.6596993,1732.6619282149557,8.5964001,25.055287646141853
Leeds West and Pudsey,16.316828596664415,0,52.68229037,30.855841922272678,37.0,671.7,4.9,12.4170214,2919.9173608455244,15.4114815,32.37861047854288
Leicester East,5.589330821595239,0,52.37541498,23.091473569504696,36.0,603.4,5.5,50.46810550000001,5956.601692277864,79.8921655,27.5804719631786
Leicester South,5.903864999880488,0,42.40742169,30.79268292682927,29.0,671.5,6.3,40.0094638,6504.079268542496,61.0432573000001,28.928561705825707
Leicester West,16.00700624346696,0,51.56219968,26.47076897865541,33.0,660.8,6.1,32.8142603,4151.370880405238,36.6098119,35.17903098332677
Leigh and Atherton,26.9370901141608,0,64.48710278,25.248402719356083,40.0,714.8,3.8,6.9896016,2173.1905425323903,6.032749100000001,28.1757235301348
Lewes,11.91394128599101,0,48.59010418,34.81684912782313,50.0,834.1,3.4000000000000004,8.0871022,271.1697479161579,5.041411100000004,14.421738900218909
Lewisham East,8.536555355956395,0,37.60349108,42.627374784110536,37.0,849.6,7.7,35.1508216,7427.426979156056,51.2905998,29.195660791711248
Lewisham North,4.528267711187086,0,24.49602551,54.25873037148543,34.0,918.3,6.6000000000000005,39.7990322,9715.889042224691,50.0977049,26.70466886119602
Lewisham West and East Dulwich,4.813202912914207,0,23.69804571,57.55185106088967,36.0,958.9,5.800000000000001,28.117768,8687.991582380298,37.8406593,20.803242358734163
Leyton and Wanstead,5.659471325345285,0,35.62867865,47.19096379182941,36.0,929.6,6.4,40.9714043,6776.780145193047,48.04893810000001,21.48000203734177
Lichfield,19.82323232323232,0,57.78146927,34.196884703996794,46.0,862.4,2.3,4.338309199999999,318.57709258474586,4.020865399999996,12.081258941079522
Lincoln,18.031309297912717,0,57.6184061,26.90362561436,35.0,686.9,3.6,14.064017099999996,1868.2623179728,7.268405300000003,24.191095675883524
Liverpool Garston,10.492224894625297,0,38.19269165,34.379088387670734,41.0,773.9,3.9,7.997298499999999,2043.842281899646,8.8925013,31.154027112561497
Liverpool Riverside,10.104691022513205,0,43.46503852,31.53059917009176,28.0,683.7,6.1,24.3466141,4946.308513413538,25.8198487,49.29088149349514
Liverpool Walton,15.688879249579786,0,52.36987495,22.92003924454256,38.0,715.0,6.0,9.4022595,4040.6228830922937,7.832778900000004,47.35001208407566
Liverpool Wavertree,8.67512244129097,0,32.25319099,36.98164513936098,33.0,761.5,6.3,17.8665372,4579.656775786046,21.855077999999995,34.271315349532486
Liverpool West Derby,12.837446718939114,0,47.29718909,26.27732611801596,39.0,717.9,5.7,9.926738,5388.676312985698,9.921124699999996,45.320432120486366
Livingston,8.869313113291703,1,43.03835051,26.746164908916587,41.0,761.8,2.7,10.0127654,435.4871412851393,6.313404099999998,19.09116034649355
Llanelli,27.60406440212056,0,55.64533069000001,29.25812942169144,44.0,694.8,3.1,5.3357686,239.30556482460923,2.7368196000000955,24.45943143511944
Lothian East,6.317824622676812,1,34.56912799,34.828855169632504,44.0,742.2,2.2,6.7246742,148.78075428974958,2.7946691999999995,15.647387783709611
Loughborough,17.047256205778652,0,50.27004257,32.98769317487905,36.0,753.5,2.7,15.213707,842.8519654908632,17.002087499999995,14.670001197779724
Louth and Horncastle,25.678263301706146,0,67.89895270000001,23.823986782000198,54.0,670.8,2.8000000000000003,3.793485,73.84438967256207,2.0845923000000988,25.15431815889283
Lowestoft,24.69395562356542,0,64.42700078,20.877821842586943,48.0,689.4,4.1000000000000005,4.4810494,844.4339541571995,3.0237833000000047,27.46615527164374
Luton North,12.04284423796619,0,59.255974290000005,29.95448950322413,35.0,695.2,6.3,33.2453702,5454.977899125468,55.67015200000001,23.08832583690344
Luton South and South Bedfordshire,12.399041217237247,0,54.13683046,29.94517521002272,33.0,713.8,7.3,39.8934151,1331.971472352957,48.6064778,27.42732348330204
Macclesfield,12.486740415214426,0,46.49168173,40.66170097848341,46.0,899.6,2.4,6.6842133,327.3349136989325,4.791168800000001,13.04851018775785
Maidstone and Malling,20.08234710815064,0,56.9689094,31.071498126911752,39.0,774.1,3.2,16.943026,2233.714101086563,12.535853500000004,15.26853277902432
Makerfield,31.79842535330204,0,65.86210685,24.68442036272433,43.0,762.2,3.0,4.2352726,1851.709093354879,3.3463660000000006,24.15220767216687
Maldon,25.01554944724223,0,61.02399186,26.4155478900494,47.0,763.2,2.5,5.0888968,232.87007845317015,3.9710421,13.544780109200389
Manchester Central,11.982378854625551,0,44.95503193,40.66957584914663,29.0,711.9,4.9,32.0516554,5040.237419678909,38.5990279,40.537191425982
Manchester Rusholme,4.522439982089346,0,32.08548083,36.980787630181126,25.0,730.9,6.7,39.9238204,8158.454085313133,59.2113016,37.45673526011561
Manchester Withington,4.699144520859792,0,22.31641863,54.46069137469808,32.0,919.8,3.9,20.6279468,5103.820489821245,28.27089740000009,24.91757072691552
Mansfield,22.84177477060871,0,70.81261764999999,21.91500731894328,42.0,637.2,4.1000000000000005,10.7403509,1509.6088801166495,5.108004700000002,28.508844565605187
Melksham and Devizes,13.135949065484445,0,49.95114741,34.81566730891081,48.0,755.2,2.4,7.507378300000001,228.2279830710776,3.690230400000005,13.16254232114588
Melton and Syston,19.45157221763145,0,59.5210451,30.10629536212488,45.0,724.1,3.0,8.6577474,171.51494999807022,10.5909229,12.898786628146924
Meriden and Solihull East,19.87737027364596,0,56.147967480000005,34.81240212965863,42.0,916.7,4.0,8.901835700000001,753.9765177545702,14.321382300000096,19.906020881909527
Merthyr Tydfil and Aberdare,23.69444838847082,0,55.47577088,25.400432232170424,41.0,655.8,3.3000000000000003,4.5127053,409.9207997610647,2.635181200000003,29.853165810764
Mid and South Pembrokeshire,16.78783589611615,0,58.27357809,30.424604359510298,48.0,722.3,3.4000000000000004,4.904924,104.14557301468936,2.574001199999998,21.5615097624066
Mid Bedfordshire,17.319280143487635,0,54.35699778000001,36.89219349499712,40.0,881.6,1.9,9.8577221,308.74679912466746,10.7395687,9.644069067886464
Mid Buckinghamshire,12.837574836425643,0,47.2564477,43.13894305031526,44.0,816.5,1.7000000000000002,10.4232919,190.82766024660216,9.312124399999998,7.629418601760746
Mid Cheshire,19.19342793129201,0,56.47760376,30.36376940364815,41.0,749.2,2.5,6.2335562,940.0979428104276,3.9774442999999993,19.702040930823568
Mid Derbyshire,17.57566834234272,0,52.27340314,35.879859909240814,47.0,784.3,1.9,4.8993553,624.1436189924875,4.7638921,10.428066589574197
Mid Dunbartonshire,3.980052334180288,1,27.215522260000004,45.51878684475229,47.0,929.4,1.6,6.5616851,627.8127939832066,7.045827999999998,9.762479568986668
Mid Leicestershire,18.57023933402705,0,57.27088695,32.9337196667874,43.0,752.6,2.3,11.5026616,759.1279486560701,18.1110212,10.359749371341106
Mid Norfolk,20.539468810597644,0,63.20858045,24.536156780872137,48.0,713.6,2.1,7.6100311,118.68317311570462,3.156409299999996,18.07776084199329
Mid Sussex,11.102985298529854,0,45.07007214,40.44075811407114,42.0,851.0,1.7000000000000002,12.048535,625.3276870533103,8.2034661,7.943571857678134
Middlesbrough and Thornaby East,20.478391025082104,0,65.52115952000001,24.602628500653683,34.0,654.0,6.1,15.2048072,3352.668306060466,21.9330153,44.55629191995197
Midlothian,7.417638401449111,1,37.94096947,29.4780121558813,41.0,762.2,2.3,7.7153495,281.13668050815835,4.537085299999999,18.74626192330813
Milton Keynes Central,13.084288378134886,0,47.93936882,38.7791723167586,36.0,788.8,4.5,32.3060361,2077.140367906412,34.4649031,17.72139614747155
Milton Keynes North,13.406703351675835,0,50.69211505,35.339543231253394,40.0,903.4,3.8,18.5180871,471.0943661495622,20.0960097,15.833050543813256
Mitcham and Morden,9.13711192133466,0,48.67009976,40.05041338979633,37.0,833.6,6.0,42.65629920000001,6753.830030799399,47.9113137,19.02199715994875
Monmouthshire,10.69546062465581,0,49.55779256,39.378059535525765,49.0,811.8,2.4,5.5025597,107.14154728817316,3.0702028999999964,15.179645285254091
"Moray West, Nairn and Strathspey",7.4966705331443055,1,45.97660114,30.181598062953995,47.0,761.1,2.3,7.180816200000001,21.30207652273708,2.4539545999999968,13.909220701112371
Morecambe and Lunesdale,16.25085831998169,0,52.549367270000005,31.803710615874408,48.0,689.4,3.2,5.2590381,110.42852191943444,2.487133100000005,22.601436128611773
"Motherwell, Wishaw and Carluke",7.697432480910162,1,36.11757045,24.79500292408576,42.0,785.2,3.1,6.2439437,465.6652733547589,4.637418999999998,26.044165626215484
Na h-Eileanan an Iar,5.152276759314016,1,44.76279944,31.144287582878533,51.0,780.3,2.2,3.7732085,7.949603978849391,1.6603856000000028,17.18656994695093
Neath and Swansea East,25.3382166081172,0,56.28807559,27.26286668372881,41.0,723.8,2.9000000000000004,5.2196802,463.40862589266345,4.393817300000002,24.73269359533874
New Forest East,16.90470926376299,0,60.58869758,29.65054012243657,49.0,770.3,2.4,6.1265529,219.7817807804712,3.314752800000098,13.697081327101207
New Forest West,16.351943371387875,0,54.79171248,32.7643510729966,55.0,703.7,2.3,7.6934083,235.75748886007727,3.1267742000000043,12.298796753803051
Newark,15.48850520959988,0,56.00886535,32.65528181516224,46.0,785.6,2.6,7.710233499999999,141.95646822505532,3.867270300000003,15.788612345475826
Newbury,10.948293480482322,0,48.61790462,36.102337334175616,42.0,854.3,2.5,12.5805468,252.9380408053174,7.329783000000001,10.727309738940448
Newcastle upon Tyne Central and West,18.897352194414218,0,53.91776132,27.83803736725538,32.0,614.1,5.5,22.5036541,4217.884652989837,27.4231299,34.96544524092641
Newcastle upon Tyne East and Wallsend,19.80813307814088,0,55.8279824,29.997192150500734,35.0,679.2,4.5,11.8190197,4277.822958339661,11.5583133,32.4443320741599
Newcastle upon Tyne North,12.20355019849024,0,42.43508636,44.03733303526519,36.0,773.7,2.0,11.999874,3471.686312448712,13.038361799999995,16.46543748920952
Newcastle-under-Lyme,22.376192639709224,0,61.69700258,28.549872320668573,41.0,705.6,3.2,7.952247499999999,940.065048520966,8.446821800000004,19.34546613969212
Newport East,19.10409799901378,0,58.97351053999999,27.90292852754454,37.0,709.6,5.3,13.7611867,822.0801143091261,16.116344400000003,31.03424857724672
Newport West and Islwyn,20.359466997211037,0,54.28024705,31.165834881546512,42.0,740.7,2.9000000000000004,5.7026995,669.0406116714342,6.383649300000005,20.69671050689901
Newton Abbot,17.698783130521754,0,55.94262433,30.47051650110516,49.0,690.5,2.5,5.1169575,470.1857597044766,2.409168800000105,16.87588539449068
Newton Aycliffe and Spennymoor,23.97982231591628,0,60.50292329,25.960254698572456,43.0,646.3,3.1,3.627733,399.8951813875613,2.180545100000097,26.710502471480897
